Year,Month,Harbor name,Ship count,Weight
2014,6,제주,35,"3,436,840"
2014,6,서귀포,0,0
2014,6,기타,0,0
2014,7,부산,"1,495","41,045,113"
2014,7,인천,556,"11,988,522"
2014,7,평택.당진,415,"10,275,287"
2014,7,경인항,5,"27,916"
2014,7,동해.묵호,87,"1,170,751"
2014,7,삼척,12,"20,874"
2014,7,속초,1,422
2014,7,옥계,10,"212,902"
2014,7,호산,3,"289,546"
2014,7,대산,161,"3,675,425"
2014,7,보령,6,"308,500"
2014,7,태안,11,"659,415"
2014,7,군산,133,"2,785,334"
2014,7,장항,2,"3,489"
2014,7,목포,72,"2,515,500"
2014,7,완도,2,"1,484"
2014,7,여수,103,"3,167,572"
2014,7,광양,699,"23,944,502"
2014,7,포항,249,"4,065,180"
2014,7,마산,117,"1,914,887"
2014,7,삼천포,8,"462,594"
2014,7,옥포,9,"60,946"
2014,7,장승포,0,0
2014,7,진해,23,"130,196"
2014,7,통영,27,"22,885"
2014,7,고현,5,"56,243"
2014,7,하동,8,"449,106"
2014,7,울산,703,"14,693,484"
2014,7,제주,34,"3,031,232"
2014,7,서귀포,0,0
2014,7,기타,0,0
2014,8,부산,"1,495","41,505,478"
2014,8,인천,552,"12,447,479"
2014,8,평택.당진,431,"10,723,725"
2014,8,경인항,6,"27,891"
2014,8,동해.묵호,79,"1,170,305"
2014,8,삼척,10,"18,061"
2014,8,속초,0,0
2014,8,옥계,7,"165,585"
2014,8,호산,2,"185,732"
2014,8,대산,175,"4,623,354"
2014,8,보령,6,"362,163"
2014,8,태안,7,"417,065"
2014,8,군산,107,"2,940,809"
2014,8,장항,6,"13,493"
2014,8,목포,44,"1,335,157"
2014,8,완도,2,996
2014,8,여수,116,"3,238,658"
2014,8,광양,684,"23,994,254"
2014,8,포항,220,"3,355,130"
2014,8,마산,123,"2,041,838"
2014,8,삼천포,10,"450,859"
2014,8,옥포,4,"20,001"
2014,8,장승포,0,0
2014,8,진해,29,"127,129"
2014,8,통영,23,"11,712"
2014,8,고현,1,"1,193"
2014,8,하동,11,"664,697"
2014,8,울산,673,"13,524,665"
2014,8,제주,41,"3,883,721"
2014,8,서귀포,0,0
2014,8,기타,0,0
2014,9,부산,"1,455","41,145,110"
2014,9,인천,542,"11,398,423"
2014,9,평택.당진,404,"8,918,009"
2014,9,경인항,8,"43,690"
2014,9,동해.묵호,82,"1,034,651"
2014,9,삼척,7,"13,181"
2014,9,속초,5,"2,743"
2014,9,옥계,5,"118,503"
2014,9,호산,2,"213,149"
2014,9,대산,184,"3,611,198"
2014,9,보령,4,"268,379"
2014,9,태안,10,"614,892"
2014,9,군산,114,"2,301,866"
2014,9,장항,6,"20,529"
2014,9,목포,69,"1,827,448"
2014,9,완도,4,"2,871"
2014,9,여수,115,"3,359,325"
2014,9,광양,658,"22,138,143"
2014,9,포항,233,"3,675,820"
2014,9,마산,104,"1,667,288"
2014,9,삼천포,12,"355,044"
2014,9,옥포,9,"56,648"
2014,9,장승포,0,0
2014,9,진해,18,"128,589"
2014,9,통영,21,"14,179"
2014,9,고현,4,"41,099"
2014,9,하동,8,"469,410"
2014,9,울산,693,"13,922,753"
2014,9,제주,35,"2,753,147"
2014,9,서귀포,0,0
2014,9,기타,0,0
2014,10,부산,"1,393","40,434,164"
2014,10,인천,571,"12,157,596"
2014,10,평택.당진,404,"10,542,802"
2014,10,경인항,5,"15,452"
2014,10,동해.묵호,86,"1,123,979"
2014,10,삼척,6,"11,673"
2014,10,속초,4,"2,247"
2014,10,옥계,10,"255,361"
2014,10,호산,3,"309,595"
2014,10,대산,184,"3,891,277"
2014,10,보령,6,"313,735"
2014,10,태안,7,"437,980"
2014,10,군산,103,"2,610,963"
2014,10,장항,5,"17,360"
2014,10,목포,58,"1,931,203"
2014,10,완도,3,"1,285"
2014,10,여수,133,"3,723,334"
2014,10,광양,679,"23,989,012"
2014,10,포항,222,"3,414,592"
2014,10,마산,114,"2,031,136"
2014,10,삼천포,13,"381,124"
2014,10,옥포,8,"36,146"
2014,10,장승포,0,0
2014,10,진해,13,"81,651"
2014,10,통영,31,"18,674"
2014,10,고현,0,0
2014,10,하동,7,"378,130"
2014,10,울산,718,"15,072,534"
2014,10,제주,26,"2,146,524"
2014,10,서귀포,0,0
2014,10,기타,0,0
2014,11,부산,"1,470","40,099,882"
2014,11,인천,559,"12,622,361"
2014,11,평택.당진,400,"10,614,601"
2014,11,경인항,11,"39,771"
2014,11,동해.묵호,99,"1,068,355"
2014,11,삼척,7,"13,359"
2014,11,속초,5,"2,844"
2014,11,옥계,8,"182,800"
2014,11,호산,5,"485,669"
2014,11,대산,185,"3,856,671"
2014,11,보령,5,"270,742"
2014,11,태안,7,"441,769"
2014,11,군산,110,"2,415,435"
2014,11,장항,6,"16,495"
2014,11,목포,70,"2,406,014"
2014,11,완도,2,991
2014,11,여수,165,"4,418,428"
2014,11,광양,698,"23,163,865"
2014,11,포항,240,"3,942,515"
2014,11,마산,115,"1,956,975"
2014,11,삼천포,14,"478,330"
2014,11,옥포,6,"27,354"
2014,11,장승포,0,0
2014,11,진해,19,"148,783"
2014,11,통영,21,"10,191"
2014,11,고현,0,0
2014,11,하동,10,"604,927"
2014,11,울산,703,"14,406,184"
2014,11,제주,17,"763,798"
2014,11,서귀포,0,0
2014,11,기타,0,0
2014,12,부산,"1,562","41,591,032"
2014,12,인천,550,"13,135,430"
2014,12,평택.당진,392,"11,009,797"
2014,12,경인항,7,"30,331"
2014,12,동해.묵호,83,"972,752"
2014,12,삼척,8,"14,867"
2014,12,속초,7,"19,193"
2014,12,옥계,6,"162,133"
2014,12,호산,4,"409,601"
2014,12,대산,207,"4,428,244"
2014,12,보령,7,"379,754"
2014,12,태안,8,"436,901"
2014,12,군산,112,"3,183,933"
2014,12,장항,6,"21,174"
2014,12,목포,65,"1,947,029"
2014,12,완도,1,493
2014,12,여수,180,"5,318,637"
2014,12,광양,735,"24,996,729"
2014,12,포항,187,"3,128,654"
2014,12,마산,107,"1,918,826"
2014,12,삼천포,19,"662,044"
2014,12,옥포,9,"116,638"
2014,12,장승포,0,0
2014,12,진해,22,"161,710"
2014,12,통영,28,"18,156"
2014,12,고현,0,0
2014,12,하동,9,"619,712"
2014,12,울산,713,"14,857,088"
2014,12,제주,14,"626,367"
2014,12,서귀포,0,0
2014,12,기타,0,0
2015,1,부산,"1,570","43,911,716"
2015,1,인천,587,"13,280,451"
2015,1,평택.당진,390,"11,690,088"
2015,1,경인항,11,"43,185"
2015,1,동해.묵호,87,"1,214,721"
2015,1,삼척,8,"20,432"
2015,1,속초,10,"37,749"
2015,1,옥계,6,"162,498"
2015,1,호산,6,"481,991"
2015,1,대산,198,"4,330,057"
2015,1,보령,8,"391,193"
2015,1,태안,9,"476,947"
2015,1,군산,114,"2,869,251"
2015,1,장항,3,"6,439"
2015,1,목포,68,"2,288,739"
2015,1,완도,0,0
2015,1,여수,221,"5,973,025"
2015,1,광양,765,"24,966,078"
2015,1,포항,187,"4,005,625"
2015,1,마산,102,"1,916,186"
2015,1,삼천포,9,"482,210"
2015,1,옥포,8,"158,729"
2015,1,장승포,0,0
2015,1,진해,16,"131,754"
2015,1,통영,17,"13,380"
2015,1,고현,1,"7,659"
2015,1,하동,9,"531,543"
2015,1,울산,727,"15,819,248"
2015,1,제주,12,"291,681"
2015,1,서귀포,0,0
2015,1,기타,0,0
2015,2,부산,"1,419","39,770,788"
2015,2,인천,448,"10,224,345"
2015,2,평택.당진,331,"8,692,599"
2015,2,경인항,5,"21,485"
2015,2,동해.묵호,76,"945,032"
2015,2,삼척,8,"17,212"
2015,2,속초,6,"4,504"
2015,2,옥계,4,"79,382"
2015,2,호산,4,"416,000"
2015,2,대산,167,"3,754,773"
2015,2,보령,5,"324,235"
2015,2,태안,8,"467,865"
2015,2,군산,115,"2,609,253"
2015,2,장항,7,"17,092"
2015,2,목포,51,"1,648,795"
2015,2,완도,0,0
2015,2,여수,142,"4,146,976"
2015,2,광양,668,"21,459,265"
2015,2,포항,209,"3,395,205"
2015,2,마산,97,"1,949,241"
2015,2,삼천포,11,"534,738"
2015,2,옥포,2,"21,205"
2015,2,장승포,0,0
2015,2,진해,16,"110,089"
2015,2,통영,16,"8,299"
2015,2,고현,1,"8,750"
2015,2,하동,10,"609,030"
2015,2,울산,686,"13,957,773"
2015,2,제주,17,"874,374"
2015,2,서귀포,0,0
2015,2,기타,0,0
2015,3,부산,"1,631","45,182,346"
2015,3,인천,588,"12,903,669"
2015,3,평택.당진,390,"10,540,497"
2015,3,경인항,10,"36,067"
2015,3,동해.묵호,83,"872,750"
2015,3,삼척,10,"23,930"
2015,3,속초,9,"3,907"
2015,3,옥계,4,"116,112"
2015,3,호산,4,"389,720"
2015,3,대산,171,"4,252,554"
2015,3,보령,4,"242,778"
2015,3,태안,9,"557,202"
2015,3,군산,129,"3,058,852"
2015,3,장항,11,"38,106"
2015,3,목포,61,"1,635,676"
2015,3,완도,0,0
2015,3,여수,148,"4,171,154"
2015,3,광양,778,"25,124,635"
2015,3,포항,213,"3,944,556"
2015,3,마산,133,"2,157,707"
2015,3,삼천포,7,"319,792"
2015,3,옥포,8,"28,352"
2015,3,장승포,0,0
2015,3,진해,19,"147,936"
2015,3,통영,19,"16,991"
2015,3,고현,4,"24,011"
2015,3,하동,7,"410,829"
2015,3,울산,716,"15,258,334"
2015,3,제주,19,"1,217,334"
2015,3,서귀포,0,0
2015,3,기타,0,0
2015,4,부산,"1,650","46,707,589"
2015,4,인천,569,"12,275,218"
2015,4,평택.당진,378,"10,659,023"
2015,4,경인항,12,"43,351"
2015,4,동해.묵호,84,"1,058,235"
2015,4,삼척,5,"14,551"
2015,4,속초,14,"8,176"
2015,4,옥계,5,"129,171"
2015,4,호산,3,"310,678"
2015,4,대산,173,"3,780,892"
2015,4,보령,3,"193,457"
2015,4,태안,11,"602,200"
2015,4,군산,108,"2,774,442"
2015,4,장항,6,"17,357"
2015,4,목포,67,"2,317,575"
2015,4,완도,0,0
2015,4,여수,163,"4,349,030"
2015,4,광양,739,"24,151,754"
2015,4,포항,194,"3,808,487"
2015,4,마산,118,"2,296,740"
2015,4,삼천포,9,"510,879"
2015,4,옥포,5,"33,840"
2015,4,장승포,0,0
2015,4,진해,20,"132,248"
2015,4,통영,18,"12,544"
2015,4,고현,2,"67,685"
2015,4,하동,8,"435,213"
2015,4,울산,672,"14,613,818"
2015,4,제주,33,"2,176,884"
2015,4,서귀포,1,496
2015,4,기타,0,0
2015,5,부산,"1,670","47,897,204"
2015,5,인천,634,"13,842,948"
2015,5,평택.당진,396,"10,183,319"
2015,5,경인항,9,"40,730"
2015,5,동해.묵호,91,"1,149,986"
2015,5,삼척,5,"14,069"
2015,5,속초,12,"9,475"
2015,5,옥계,5,"136,466"
2015,5,호산,3,"298,986"
2015,5,대산,188,"3,731,527"
2015,5,보령,4,"180,338"
2015,5,태안,11,"638,025"
2015,5,군산,139,"3,510,253"
2015,5,장항,7,"25,121"
2015,5,목포,69,"2,224,863"
2015,5,완도,5,"2,941"
2015,5,여수,167,"4,823,727"
2015,5,광양,783,"26,046,206"
2015,5,포항,215,"3,585,633"
2015,5,마산,135,"2,478,305"
2015,5,삼천포,12,"469,822"
2015,5,옥포,5,"46,539"
2015,5,장승포,0,0
2015,5,진해,19,"217,404"
2015,5,통영,18,"17,577"
2015,5,고현,2,"20,395"
2015,5,하동,12,"650,702"
2015,5,울산,738,"15,980,646"
2015,5,제주,23,"2,125,203"
2015,5,서귀포,3,"5,034"
2015,5,기타,0,0
2015,6,부산,"1,539","46,100,602"
2015,6,인천,600,"12,966,061"
2015,6,평택.당진,400,"9,393,787"
2015,6,경인항,10,"47,265"
2015,6,동해.묵호,73,"995,739"
2015,6,삼척,6,"15,970"
2015,6,속초,11,"23,418"
2015,6,옥계,5,"130,878"
2015,6,호산,3,"286,676"
2015,6,대산,205,"4,738,393"
2015,6,보령,6,"322,334"
2015,6,태안,10,"505,621"
2015,6,군산,124,"2,648,106"
2015,6,장항,8,"23,712"
2015,6,목포,67,"2,111,296"
2015,6,완도,1,493
2015,6,여수,135,"3,522,591"
2015,6,광양,767,"24,785,319"
2015,6,포항,226,"3,365,654"
2015,6,마산,118,"2,299,075"
2015,6,삼천포,10,"568,248"
2015,6,옥포,4,"31,532"
2015,6,장승포,0,0
2015,6,진해,17,"135,289"
2015,6,통영,18,"13,416"
2015,6,고현,3,"36,967"
2015,6,하동,11,"671,952"
2015,6,울산,680,"14,491,482"
2015,6,제주,35,"2,997,143"
2015,6,서귀포,0,0
2015,6,기타,0,0
2015,7,부산,"1,571","47,405,433"
2015,7,인천,630,"12,345,077"
2015,7,평택.당진,404,"10,413,330"
2015,7,경인항,10,"48,700"
2015,7,동해.묵호,90,"1,100,587"
2015,7,삼척,8,"21,598"
2015,7,속초,5,"3,307"
2015,7,옥계,6,"160,485"
2015,7,호산,1,"97,529"
2015,7,대산,227,"4,753,667"
2015,7,보령,8,"418,901"
2015,7,태안,12,"740,368"
2015,7,군산,124,"3,422,442"
2015,7,장항,2,"4,457"
2015,7,목포,69,"2,113,616"
2015,7,완도,1,493
2015,7,여수,137,"4,234,875"
2015,7,광양,777,"26,041,495"
2015,7,포항,219,"3,603,314"
2015,7,마산,136,"3,103,899"
2015,7,삼천포,10,"465,827"
2015,7,옥포,5,"28,329"
2015,7,장승포,0,0
2015,7,진해,12,"79,658"
2015,7,통영,22,"11,180"
2015,7,고현,3,"19,461"
2015,7,하동,9,"521,321"
2015,7,울산,690,"14,622,512"
2015,7,제주,17,"1,578,471"
2015,7,서귀포,0,0
2015,7,기타,0,0
2015,8,부산,"1,630","48,451,788"
2015,8,인천,623,"13,448,900"
2015,8,평택.당진,414,"10,031,064"
2015,8,경인항,11,"49,278"
2015,8,동해.묵호,84,"1,069,140"
2015,8,삼척,7,"17,567"
2015,8,속초,8,"4,824"
2015,8,옥계,7,"137,448"
2015,8,호산,1,"101,957"
2015,8,대산,218,"4,379,474"
2015,8,보령,5,"249,896"
2015,8,태안,12,"723,121"
2015,8,군산,122,"2,661,841"
2015,8,장항,3,"6,595"
2015,8,목포,50,"1,295,130"
2015,8,완도,2,941
2015,8,여수,139,"3,316,051"
2015,8,광양,760,"24,088,458"
2015,8,포항,226,"3,810,999"
2015,8,마산,109,"2,235,593"
2015,8,삼천포,13,"578,497"
2015,8,옥포,5,"36,155"
2015,8,장승포,0,0
2015,8,진해,26,"176,705"
2015,8,통영,16,"11,497"
2015,8,고현,1,"2,972"
2015,8,하동,11,"620,402"
2015,8,울산,672,"14,601,274"
2015,8,제주,33,"2,787,747"
2015,8,서귀포,0,0
2015,8,기타,0,0
2015,9,부산,"1,587","48,775,471"
2015,9,인천,599,"13,152,962"
2015,9,평택.당진,393,"9,931,888"
2015,9,경인항,12,"51,254"
2015,9,동해.묵호,80,"890,033"
2015,9,삼척,5,"9,986"
2015,9,속초,8,"3,779"
2015,9,옥계,5,"70,264"
2015,9,호산,3,"289,504"
2015,9,대산,187,"3,672,405"
2015,9,보령,7,"331,833"
2015,9,태안,9,"524,269"
2015,9,군산,103,"2,187,477"
2015,9,장항,5,"12,325"
2015,9,목포,69,"1,809,283"
2015,9,완도,3,"1,434"
2015,9,여수,160,"4,159,616"
2015,9,광양,758,"24,319,672"
2015,9,포항,196,"3,781,457"
2015,9,마산,124,"2,143,739"
2015,9,삼천포,11,"432,316"
2015,9,옥포,2,"24,413"
2015,9,장승포,0,0
2015,9,진해,19,"121,976"
2015,9,통영,18,"11,882"
2015,9,고현,2,"120,233"
2015,9,하동,10,"568,140"
2015,9,울산,690,"14,058,961"
2015,9,제주,41,"3,382,250"
2015,9,서귀포,0,0
2015,9,기타,0,0
2015,10,부산,"1,658","49,530,865"
2015,10,인천,605,"12,502,566"
2015,10,평택.당진,448,"11,771,748"
2015,10,경인항,12,"62,762"
2015,10,동해.묵호,88,"1,152,733"
2015,10,삼척,6,"15,569"
2015,10,속초,8,"5,585"
2015,10,옥계,6,"131,986"
2015,10,호산,2,"192,907"
2015,10,대산,214,"4,723,883"
2015,10,보령,6,"328,449"
2015,10,태안,9,"503,416"
2015,10,군산,113,"2,704,723"
2015,10,장항,3,"9,340"
2015,10,목포,77,"1,888,563"
2015,10,완도,5,"2,385"
2015,10,여수,181,"5,715,613"
2015,10,광양,811,"26,807,349"
2015,10,포항,206,"3,642,129"
2015,10,마산,128,"2,380,478"
2015,10,삼천포,10,"312,969"
2015,10,옥포,2,"3,579"
2015,10,장승포,0,0
2015,10,진해,21,"149,585"
2015,10,통영,21,"14,418"
2015,10,고현,0,0
2015,10,하동,7,"423,175"
2015,10,울산,710,"14,190,830"
2015,10,제주,51,"3,674,743"
2015,10,서귀포,0,0
2015,10,기타,0,0
2015,11,부산,"1,590","47,759,902"
2015,11,인천,588,"12,612,090"
2015,11,평택.당진,396,"9,831,856"
2015,11,경인항,12,"66,691"
2015,11,동해.묵호,79,"1,046,559"
2015,11,삼척,6,"15,290"
2015,11,속초,10,"22,196"
2015,11,옥계,3,"26,712"
2015,11,호산,6,"519,684"
2015,11,대산,208,"4,578,157"
2015,11,보령,6,"351,454"
2015,11,태안,6,"410,187"
2015,11,군산,136,"2,774,410"
2015,11,장항,8,"24,553"
2015,11,목포,69,"2,028,859"
2015,11,완도,5,"2,475"
2015,11,여수,167,"4,484,959"
2015,11,광양,759,"25,046,234"
2015,11,포항,169,"2,844,828"
2015,11,마산,123,"2,545,358"
2015,11,삼천포,11,"535,026"
2015,11,옥포,3,"4,961"
2015,11,장승포,0,0
2015,11,진해,17,"144,569"
2015,11,통영,26,"14,812"
2015,11,고현,1,"22,863"
2015,11,하동,8,"451,059"
2015,11,울산,668,"14,307,813"
2015,11,제주,25,"1,872,729"
2015,11,서귀포,0,0
2015,11,기타,0,0
2015,12,부산,"1,637","50,699,984"
2015,12,인천,630,"13,395,933"
2015,12,평택.당진,406,"10,202,770"
2015,12,경인항,15,"62,070"
2015,12,동해.묵호,74,"752,817"
2015,12,삼척,5,"14,069"
2015,12,속초,6,"4,163"
2015,12,옥계,7,"136,324"
2015,12,호산,4,"404,785"
2015,12,대산,223,"4,448,949"
2015,12,보령,6,"295,874"
2015,12,태안,11,"652,072"
2015,12,군산,120,"2,965,447"
2015,12,장항,8,"20,515"
2015,12,목포,61,"1,730,812"
2015,12,완도,6,"2,918"
2015,12,여수,189,"5,830,117"
2015,12,광양,829,"27,022,859"
2015,12,포항,167,"3,621,675"
2015,12,마산,137,"2,751,686"
2015,12,삼천포,12,"466,584"
2015,12,옥포,4,"59,621"
2015,12,장승포,0,0
2015,12,진해,16,"108,171"
2015,12,통영,26,"13,081"
2015,12,고현,1,"9,625"
2015,12,하동,12,"726,359"
2015,12,울산,772,"15,567,642"
2015,12,제주,19,"1,470,394"
2015,12,서귀포,0,0
2015,12,기타,0,0
2016,1,부산,"1,601","49,304,603"
2016,1,인천,610,"13,270,487"
2016,1,평택.당진,443,"11,469,184"
2016,1,경인항,14,"71,962"
2016,1,동해.묵호,78,"1,252,766"
2016,1,삼척,9,"26,447"
2016,1,속초,2,"1,580"
2016,1,옥계,5,"104,744"
2016,1,호산,5,"492,441"
2016,1,대산,196,"4,354,232"
2016,1,보령,9,"404,564"
2016,1,태안,10,"571,972"
2016,1,군산,113,"2,851,048"
2016,1,장항,6,"17,823"
2016,1,목포,58,"1,707,783"
2016,1,완도,3,"1,394"
2016,1,여수,221,"7,486,840"
2016,1,광양,806,"27,194,369"
2016,1,포항,164,"3,476,451"
2016,1,마산,114,"2,435,241"
2016,1,삼천포,16,"715,121"
2016,1,옥포,5,"44,836"
2016,1,장승포,0,0
2016,1,진해,10,"79,439"
2016,1,통영,16,"10,110"
2016,1,고현,1,"9,611"
2016,1,하동,10,"607,822"
2016,1,울산,707,"14,542,504"
2016,1,제주,12,"1,140,094"
2016,1,서귀포,0,0
2016,1,기타,0,0
2016,2,부산,"1,499","45,988,355"
2016,2,인천,529,"11,718,333"
2016,2,평택.당진,358,"8,839,072"
2016,2,경인항,9,"50,378"
2016,2,동해.묵호,60,"935,392"
2016,2,삼척,8,"20,437"
2016,2,속초,4,"2,817"
2016,2,옥계,0,0
2016,2,호산,4,"377,012"
2016,2,대산,187,"4,105,407"
2016,2,보령,7,"304,823"
2016,2,태안,7,"480,712"
2016,2,군산,107,"2,729,418"
2016,2,장항,6,"20,741"
2016,2,목포,50,"1,396,782"
2016,2,완도,2,991
2016,2,여수,171,"5,782,312"
2016,2,광양,722,"23,069,693"
2016,2,포항,167,"3,082,564"
2016,2,마산,113,"2,300,228"
2016,2,삼천포,11,"534,209"
2016,2,옥포,3,"11,824"
2016,2,장승포,0,0
2016,2,진해,15,"169,274"
2016,2,통영,18,"9,292"
2016,2,고현,1,"7,002"
2016,2,하동,12,"747,399"
2016,2,울산,665,"14,881,330"
2016,2,제주,19,"1,487,042"
2016,2,서귀포,0,0
2016,2,기타,0,0
2016,3,부산,"1,689","50,603,929"
2016,3,인천,631,"13,000,229"
2016,3,평택.당진,467,"11,161,927"
2016,3,경인항,9,"55,043"
2016,3,동해.묵호,85,"1,243,470"
2016,3,삼척,6,"19,373"
2016,3,속초,5,"3,647"
2016,3,옥계,7,"103,057"
2016,3,호산,6,"583,394"
2016,3,대산,206,"4,722,139"
2016,3,보령,8,"424,243"
2016,3,태안,11,"636,312"
2016,3,군산,140,"3,296,187"
2016,3,장항,4,"10,956"
2016,3,목포,64,"1,998,943"
2016,3,완도,3,"1,389"
2016,3,여수,173,"5,424,664"
2016,3,광양,817,"27,383,577"
2016,3,포항,212,"3,628,973"
2016,3,마산,127,"2,545,180"
2016,3,삼천포,8,"426,176"
2016,3,옥포,5,"16,708"
2016,3,장승포,0,0
2016,3,진해,15,"111,606"
2016,3,통영,21,"13,939"
2016,3,고현,3,"5,584"
2016,3,하동,7,"439,775"
2016,3,울산,728,"15,952,208"
2016,3,제주,36,"2,573,023"
2016,3,서귀포,0,0
2016,3,기타,0,0
2016,4,부산,"1,714","49,890,752"
2016,4,인천,594,"12,648,328"
2016,4,평택.당진,423,"10,061,434"
2016,4,경인항,11,"43,955"
2016,4,동해.묵호,69,"869,438"
2016,4,삼척,6,"18,329"
2016,4,속초,7,"3,823"
2016,4,옥계,3,"38,411"
2016,4,호산,3,"286,675"
2016,4,대산,198,"4,115,410"
2016,4,보령,5,"224,236"
2016,4,태안,7,"477,971"
2016,4,군산,110,"2,476,780"
2016,4,장항,10,"32,034"
2016,4,목포,66,"1,972,145"
2016,4,완도,3,"1,484"
2016,4,여수,176,"4,441,742"
2016,4,광양,750,"25,077,952"
2016,4,포항,182,"3,771,545"
2016,4,마산,122,"2,804,796"
2016,4,삼천포,9,"351,376"
2016,4,옥포,1,"2,081"
2016,4,장승포,0,0
2016,4,진해,16,"142,586"
2016,4,통영,22,"14,980"
2016,4,고현,2,"21,406"
2016,4,하동,10,"543,221"
2016,4,울산,704,"15,358,855"
2016,4,제주,40,"3,197,428"
2016,4,서귀포,3,"1,072"
2016,4,기타,0,0
2016,5,부산,"1,701","49,874,037"
2016,5,인천,606,"12,734,137"
2016,5,평택.당진,434,"11,215,780"
2016,5,경인항,12,"47,430"
2016,5,동해.묵호,70,"934,947"
2016,5,삼척,8,"22,014"
2016,5,속초,4,"76,713"
2016,5,옥계,4,"98,543"
2016,5,호산,4,"387,974"
2016,5,대산,208,"4,316,730"
2016,5,보령,6,"346,884"
2016,5,태안,8,"496,707"
2016,5,군산,124,"2,798,807"
2016,5,장항,7,"20,798"
2016,5,목포,63,"2,045,275"
2016,5,완도,2,946
2016,5,여수,155,"3,657,761"
2016,5,광양,822,"27,173,807"
2016,5,포항,208,"3,463,420"
2016,5,마산,133,"2,621,696"
2016,5,삼천포,13,"433,124"
2016,5,옥포,7,"58,843"
2016,5,장승포,0,0
2016,5,진해,16,"132,650"
2016,5,통영,23,"15,076"
2016,5,고현,3,"11,212"
2016,5,하동,8,"400,168"
2016,5,울산,751,"16,704,281"
2016,5,제주,58,"4,905,808"
2016,5,서귀포,0,0
2016,5,기타,0,0
2016,6,부산,"1,672","49,164,247"
2016,6,인천,633,"12,845,323"
2016,6,평택.당진,417,"9,337,604"
2016,6,경인항,14,"44,595"
2016,6,동해.묵호,67,"917,378"
2016,6,삼척,8,"22,704"
2016,6,속초,9,"5,069"
2016,6,옥계,4,"43,923"
2016,6,호산,2,"199,304"
2016,6,대산,205,"4,321,993"
2016,6,보령,6,"302,959"
2016,6,태안,8,"418,591"
2016,6,군산,116,"2,281,968"
2016,6,장항,6,"16,326"
2016,6,목포,57,"1,549,925"
2016,6,완도,2,946
2016,6,여수,130,"3,520,246"
2016,6,광양,813,"25,805,185"
2016,6,포항,210,"3,217,300"
2016,6,마산,127,"2,775,702"
2016,6,삼천포,12,"504,035"
2016,6,옥포,4,"10,467"
2016,6,장승포,0,0
2016,6,진해,18,"208,687"
2016,6,통영,21,"11,283"
2016,6,고현,5,"12,506"
2016,6,하동,7,"512,063"
2016,6,울산,728,"15,506,807"
2016,6,제주,60,"5,148,459"
2016,6,서귀포,2,"5,901"
2016,6,기타,0,0
2016,7,부산,"1,737","52,762,951"
2016,7,인천,610,"12,995,381"
2016,7,평택.당진,442,"10,202,276"
2016,7,경인항,9,"33,605"
2016,7,동해.묵호,79,"974,683"
2016,7,삼척,10,"26,718"
2016,7,속초,4,"2,390"
2016,7,옥계,2,"35,992"
2016,7,호산,2,"214,242"
2016,7,대산,213,"4,438,253"
2016,7,보령,7,"310,435"
2016,7,태안,9,"512,281"
2016,7,군산,133,"2,964,279"
2016,7,장항,7,"16,591"
2016,7,목포,53,"1,620,621"
2016,7,완도,3,"1,439"
2016,7,여수,143,"3,516,695"
2016,7,광양,814,"27,976,912"
2016,7,포항,211,"3,435,627"
2016,7,마산,125,"2,452,774"
2016,7,삼천포,16,"690,346"
2016,7,옥포,7,"21,491"
2016,7,장승포,0,0
2016,7,진해,14,"145,999"
2016,7,통영,26,"17,095"
2016,7,고현,4,"7,345"
2016,7,하동,12,"685,925"
2016,7,울산,738,"15,512,472"
2016,7,제주,68,"5,603,718"
2016,7,서귀포,0,0
2016,7,기타,0,0
2016,8,부산,"1,646","51,136,004"
2016,8,인천,573,"11,896,758"
2016,8,평택.당진,384,"8,473,664"
2016,8,경인항,9,"39,216"
2016,8,동해.묵호,74,"1,009,170"
2016,8,삼척,7,"17,268"
2016,8,속초,3,"2,167"
2016,8,옥계,5,"70,402"
2016,8,호산,3,"183,552"
2016,8,대산,201,"4,356,311"
2016,8,보령,6,"305,460"
2016,8,태안,12,"634,639"
2016,8,군산,119,"2,447,530"
2016,8,장항,5,"10,947"
2016,8,목포,51,"1,070,880"
2016,8,완도,6,"3,415"
2016,8,여수,160,"4,492,374"
2016,8,광양,793,"25,359,505"
2016,8,포항,212,"3,836,537"
2016,8,마산,119,"2,148,139"
2016,8,삼천포,15,"727,980"
2016,8,옥포,7,"26,422"
2016,8,장승포,0,0
2016,8,진해,14,"92,657"
2016,8,통영,25,"15,770"
2016,8,고현,0,0
2016,8,하동,7,"407,453"
2016,8,울산,696,"13,264,054"
2016,8,제주,58,"4,935,125"
2016,8,서귀포,0,0
2016,8,기타,0,0
2016,9,부산,"1,605","51,306,395"
2016,9,인천,592,"13,342,269"
2016,9,평택.당진,427,"10,028,306"
2016,9,경인항,10,"33,410"
2016,9,동해.묵호,62,"739,684"
2016,9,삼척,7,"22,833"
2016,9,속초,1,796
2016,9,옥계,6,"46,730"
2016,9,호산,4,"340,814"
2016,9,대산,210,"4,855,835"
2016,9,보령,9,"342,140"
2016,9,태안,12,"620,128"
2016,9,군산,130,"2,574,376"
2016,9,장항,6,"21,299"
2016,9,목포,46,"1,365,571"
2016,9,완도,2,943
2016,9,여수,174,"5,552,766"
2016,9,광양,755,"23,379,211"
