,Year,Month,Harbor name,Ship count,Weight
2845,2017,05,제주,8,"534,481"
2846,2017,05,서귀포,0,0
2847,2017,05,기타,0,0
2848,2017,06,항만명,"5,188","136,136,159"
2849,2017,06,부산,"1,635","50,393,556"
2850,2017,06,인천,598,"13,191,649"
2851,2017,06,평택.당진,432,"10,708,585"
2852,2017,06,경인항,6,"30,985"
2853,2017,06,동해.묵호,75,"966,011"
2854,2017,06,삼척,5,"16,569"
2855,2017,06,속초,4,"134,324"
2856,2017,06,옥계,4,"69,889"
2857,2017,06,호산,7,"517,809"
2858,2017,06,대산,206,"4,783,005"
2859,2017,06,보령,13,"826,358"
2860,2017,06,태안,12,"714,793"
2861,2017,06,군산,124,"2,557,587"
2862,2017,06,장항,5,"18,347"
2863,2017,06,목포,50,"1,699,294"
2864,2017,06,완도,1,493
2865,2017,06,여수,164,"3,845,697"
2866,2017,06,광양,761,"24,265,856"
2867,2017,06,포항,200,"3,142,861"
2868,2017,06,마산,109,"2,146,964"
2869,2017,06,삼천포,9,"240,309"
2870,2017,06,옥포,3,"11,988"
2871,2017,06,장승포,0,0
2872,2017,06,진해,14,"130,218"
2873,2017,06,통영,20,"18,736"
2874,2017,06,고현,4,"13,275"
2875,2017,06,하동,8,"623,344"
2876,2017,06,울산,712,"14,666,795"
2877,2017,06,제주,7,"400,862"
2878,2017,06,서귀포,0,0
2879,2017,06,기타,0,0
2880,2017,07,항만명,"5,367","142,001,040"
2881,2017,07,부산,"1,731","51,355,903"
2882,2017,07,인천,585,"12,640,894"
2883,2017,07,평택.당진,411,"9,845,223"
2884,2017,07,경인항,7,"32,924"
2885,2017,07,동해.묵호,86,"1,063,272"
2886,2017,07,삼척,3,"9,604"
2887,2017,07,속초,5,"77,200"
2888,2017,07,옥계,3,"91,403"
2889,2017,07,호산,9,"635,240"
2890,2017,07,대산,218,"4,990,120"
2891,2017,07,보령,17,"1,102,141"
2892,2017,07,태안,14,"714,689"
2893,2017,07,군산,120,"2,608,032"
2894,2017,07,장항,5,"9,186"
2895,2017,07,목포,58,"1,913,497"
2896,2017,07,완도,3,"1,434"
2897,2017,07,여수,182,"5,344,950"
2898,2017,07,광양,791,"24,796,665"
2899,2017,07,포항,201,"4,334,564"
2900,2017,07,마산,114,"2,679,132"
2901,2017,07,삼천포,15,"383,513"
2902,2017,07,옥포,8,"16,039"
2903,2017,07,장승포,0,0
2904,2017,07,진해,20,"131,207"
2905,2017,07,통영,29,"20,948"
2906,2017,07,고현,2,"21,100"
2907,2017,07,하동,9,"529,198"
2908,2017,07,울산,718,"16,451,466"
2909,2017,07,제주,3,"201,496"
2910,2017,07,서귀포,0,0
2911,2017,07,기타,0,0
2912,2017,08,항만명,"5,237","136,563,934"
2913,2017,08,부산,"1,676","49,185,348"
2914,2017,08,인천,632,"13,041,616"
2915,2017,08,평택.당진,428,"10,538,777"
2916,2017,08,경인항,7,"33,926"
2917,2017,08,동해.묵호,81,"1,176,744"
2918,2017,08,삼척,3,"13,184"
2919,2017,08,속초,3,"58,158"
2920,2017,08,옥계,5,"130,210"
2921,2017,08,호산,9,"694,399"
2922,2017,08,대산,193,"4,581,353"
2923,2017,08,보령,12,"804,551"
2924,2017,08,태안,14,"848,731"
2925,2017,08,군산,107,"2,118,022"
2926,2017,08,장항,5,"13,258"
2927,2017,08,목포,41,"1,195,319"
2928,2017,08,완도,4,"13,592"
2929,2017,08,여수,157,"4,563,744"
2930,2017,08,광양,784,"24,379,130"
2931,2017,08,포항,198,"3,604,564"
2932,2017,08,마산,101,"2,245,981"
2933,2017,08,삼천포,13,"722,186"
2934,2017,08,옥포,3,"5,131"
2935,2017,08,장승포,0,0
2936,2017,08,진해,13,"131,333"
2937,2017,08,통영,19,"9,895"
2938,2017,08,고현,0,0
2939,2017,08,하동,11,"721,000"
2940,2017,08,울산,713,"15,338,251"
2941,2017,08,제주,5,"395,531"
2942,2017,08,서귀포,0,0
2943,2017,08,기타,0,0
2944,2017,09,항만명,"5,111","136,750,906"
2945,2017,09,부산,"1,614","49,925,829"
2946,2017,09,인천,583,"13,220,163"
2947,2017,09,평택.당진,399,"10,161,543"
2948,2017,09,경인항,5,"22,711"
2949,2017,09,동해.묵호,72,"887,337"
2950,2017,09,삼척,2,"10,194"
2951,2017,09,속초,8,"4,847"
2952,2017,09,옥계,2,"62,555"
2953,2017,09,호산,13,"874,060"
2954,2017,09,대산,184,"4,355,662"
2955,2017,09,보령,13,"775,143"
2956,2017,09,태안,10,"545,918"
2957,2017,09,군산,125,"3,143,105"
2958,2017,09,장항,6,"17,364"
2959,2017,09,목포,60,"1,954,088"
2960,2017,09,완도,5,"21,689"
2961,2017,09,여수,146,"3,869,067"
2962,2017,09,광양,733,"22,574,829"
2963,2017,09,포항,194,"3,759,156"
2964,2017,09,마산,108,"2,337,593"
2965,2017,09,삼천포,16,"637,813"
2966,2017,09,옥포,3,"11,333"
2967,2017,09,장승포,0,0
2968,2017,09,진해,16,"147,728"
2969,2017,09,통영,29,"21,415"
2970,2017,09,고현,1,"37,938"
2971,2017,09,하동,10,"618,220"
2972,2017,09,울산,751,"16,413,295"
2973,2017,09,제주,2,"171,645"
2974,2017,09,서귀포,1,"168,666"
2975,2017,09,기타,0,0
2976,2017,10,항만명,"4,839","131,271,478"
2977,2017,10,부산,"1,529","47,898,107"
2978,2017,10,인천,548,"12,166,413"
2979,2017,10,평택.당진,405,"9,927,921"
2980,2017,10,경인항,6,"32,719"
2981,2017,10,동해.묵호,77,"915,571"
2982,2017,10,삼척,2,"10,194"
2983,2017,10,속초,9,"6,416"
2984,2017,10,옥계,6,"130,400"
2985,2017,10,호산,12,"949,305"
2986,2017,10,대산,200,"5,045,269"
2987,2017,10,보령,15,"1,073,982"
2988,2017,10,태안,13,"690,064"
2989,2017,10,군산,99,"2,805,016"
2990,2017,10,장항,6,"16,235"
2991,2017,10,목포,44,"1,373,035"
2992,2017,10,완도,3,"1,434"
2993,2017,10,여수,159,"4,617,375"
2994,2017,10,광양,720,"21,708,568"
2995,2017,10,포항,182,"3,742,689"
2996,2017,10,마산,85,"2,085,448"
2997,2017,10,삼천포,14,"583,365"
2998,2017,10,옥포,3,"38,380"
2999,2017,10,장승포,1,264
3000,2017,10,진해,13,"114,879"
3001,2017,10,통영,16,"9,170"
3002,2017,10,고현,4,"47,426"
3003,2017,10,하동,8,"584,922"
3004,2017,10,울산,654,"14,407,384"
3005,2017,10,제주,6,"289,527"
3006,2017,10,서귀포,0,0
3007,2017,10,기타,0,0
3008,2017,11,항만명,"5,119","137,458,155"
3009,2017,11,부산,"1,599","48,611,196"
3010,2017,11,인천,560,"12,517,159"
3011,2017,11,평택.당진,400,"10,729,929"
3012,2017,11,경인항,7,"38,366"
3013,2017,11,동해.묵호,81,"916,365"
3014,2017,11,삼척,3,"12,824"
3015,2017,11,속초,10,"7,465"
3016,2017,11,옥계,3,"35,658"
3017,2017,11,호산,8,"682,567"
3018,2017,11,대산,205,"5,171,320"
3019,2017,11,보령,12,"724,657"
3020,2017,11,태안,9,"535,389"
3021,2017,11,군산,131,"3,267,853"
3022,2017,11,장항,6,"21,905"
3023,2017,11,목포,54,"1,817,357"
3024,2017,11,완도,2,685
3025,2017,11,여수,211,"6,248,402"
3026,2017,11,광양,747,"22,548,782"
3027,2017,11,포항,189,"3,984,486"
3028,2017,11,마산,96,"2,319,845"
3029,2017,11,삼천포,12,"372,968"
3030,2017,11,옥포,2,"130,892"
3031,2017,11,장승포,0,0
3032,2017,11,진해,12,"107,552"
3033,2017,11,통영,15,"10,644"
3034,2017,11,고현,1,"15,840"
3035,2017,11,하동,9,"530,241"
3036,2017,11,울산,730,"15,813,917"
3037,2017,11,제주,4,"283,700"
3038,2017,11,서귀포,1,191
3039,2017,11,기타,0,0
3040,2017,12,항만명,"5,257","139,864,735"
3041,2017,12,부산,"1,627","50,046,551"
3042,2017,12,인천,619,"14,431,499"
3043,2017,12,평택.당진,399,"10,004,010"
3044,2017,12,경인항,6,"29,493"
3045,2017,12,동해.묵호,94,"952,161"
3046,2017,12,삼척,2,"10,194"
3047,2017,12,속초,8,"5,066"
3048,2017,12,옥계,6,"106,519"
3049,2017,12,호산,8,"625,974"
3050,2017,12,대산,230,"5,706,830"
3051,2017,12,보령,19,"1,233,480"
3052,2017,12,태안,12,"666,219"
3053,2017,12,군산,139,"3,249,753"
3054,2017,12,장항,6,"15,526"
3055,2017,12,목포,49,"1,617,582"
3056,2017,12,완도,2,"1,982"
3057,2017,12,여수,182,"5,446,000"
3058,2017,12,광양,776,"23,095,746"
3059,2017,12,포항,189,"3,804,087"
3060,2017,12,마산,106,"2,628,601"
3061,2017,12,삼천포,10,"493,274"
3062,2017,12,옥포,6,"28,960"
3063,2017,12,장승포,0,0
3064,2017,12,진해,15,"218,659"
3065,2017,12,통영,22,"11,832"
3066,2017,12,고현,1,"14,538"
3067,2017,12,하동,9,"636,385"
3068,2017,12,울산,712,"14,776,753"
3069,2017,12,제주,3,"7,061"
3070,2017,12,서귀포,0,0
3071,2017,12,기타,0,0
3072,2018,01,항만명,"5,152","142,124,377"
3073,2018,01,부산,"1,596","49,644,358"
3074,2018,01,인천,584,"14,527,730"
3075,2018,01,평택.당진,386,"10,864,495"
3076,2018,01,경인항,7,"39,906"
3077,2018,01,동해.묵호,92,"1,021,156"
3078,2018,01,삼척,1,"5,097"
3079,2018,01,속초,6,"4,696"
3080,2018,01,옥계,6,"90,455"
3081,2018,01,호산,10,"672,191"
3082,2018,01,대산,211,"5,050,310"
3083,2018,01,보령,12,"785,377"
3084,2018,01,태안,13,"706,471"
3085,2018,01,군산,127,"3,075,736"
3086,2018,01,장항,7,"23,402"
3087,2018,01,목포,36,"1,383,859"
3088,2018,01,완도,1,"1,541"
3089,2018,01,여수,209,"5,767,399"
3090,2018,01,광양,760,"24,847,915"
3091,2018,01,포항,200,"3,834,498"
3092,2018,01,마산,98,"2,441,927"
3093,2018,01,삼천포,16,"681,571"
3094,2018,01,옥포,4,"13,470"
3095,2018,01,장승포,0,0
3096,2018,01,진해,11,"81,240"
3097,2018,01,통영,20,"9,093"
3098,2018,01,고현,2,"74,188"
3099,2018,01,하동,9,"619,858"
3100,2018,01,울산,727,"15,854,671"
3101,2018,01,제주,1,"1,767"
3102,2018,01,서귀포,0,0
3103,2018,01,기타,0,0
3104,2018,02,항만명,"4,678","125,671,911"
3105,2018,02,부산,"1,434","44,600,251"
3106,2018,02,인천,546,"12,662,120"
3107,2018,02,평택.당진,373,"9,756,082"
3108,2018,02,경인항,6,"26,687"
3109,2018,02,동해.묵호,78,"1,000,187"
3110,2018,02,삼척,1,"5,097"
3111,2018,02,속초,4,"1,915"
3112,2018,02,옥계,3,"50,674"
3113,2018,02,호산,11,"707,888"
3114,2018,02,대산,194,"5,148,101"
3115,2018,02,보령,10,"744,226"
3116,2018,02,태안,9,"494,464"
3117,2018,02,군산,106,"2,514,914"
3118,2018,02,장항,6,"17,624"
3119,2018,02,목포,42,"1,437,663"
3120,2018,02,완도,1,496
3121,2018,02,여수,177,"5,481,240"
3122,2018,02,광양,660,"19,606,869"
3123,2018,02,포항,199,"3,572,503"
3124,2018,02,마산,86,"2,263,410"
3125,2018,02,삼천포,13,"572,391"
3126,2018,02,옥포,3,"15,983"
3127,2018,02,장승포,0,0
3128,2018,02,진해,12,"61,381"
3129,2018,02,통영,16,"10,299"
3130,2018,02,고현,0,0
3131,2018,02,하동,7,"485,552"
3132,2018,02,울산,680,"14,431,897"
3133,2018,02,제주,1,"1,997"
3134,2018,02,서귀포,0,0
3135,2018,02,기타,0,0
3136,2018,03,항만명,"5,071","138,535,511"
3137,2018,03,부산,"1,536","49,729,285"
3138,2018,03,인천,609,"13,808,983"
3139,2018,03,평택.당진,406,"11,020,532"
3140,2018,03,경인항,8,"35,263"
3141,2018,03,동해.묵호,77,"1,120,175"
3142,2018,03,삼척,2,"10,194"
3143,2018,03,속초,11,"5,990"
3144,2018,03,옥계,2,"65,611"
3145,2018,03,호산,12,"957,055"
3146,2018,03,대산,201,"5,705,174"
3147,2018,03,보령,11,"797,350"
3148,2018,03,태안,15,"881,751"
3149,2018,03,군산,120,"2,321,534"
3150,2018,03,장항,8,"20,821"
3151,2018,03,목포,59,"2,149,407"
3152,2018,03,완도,1,493
3153,2018,03,여수,184,"4,635,157"
3154,2018,03,광양,716,"22,891,483"
3155,2018,03,포항,195,"3,884,965"
3156,2018,03,마산,109,"2,671,561"
3157,2018,03,삼천포,11,"454,169"
3158,2018,03,옥포,5,"16,833"
3159,2018,03,장승포,0,0
3160,2018,03,진해,7,"59,183"
3161,2018,03,통영,28,"19,680"
3162,2018,03,고현,0,0
3163,2018,03,하동,9,"547,032"
3164,2018,03,울산,725,"14,600,339"
3165,2018,03,제주,4,"125,491"
3166,2018,03,서귀포,0,0
3167,2018,03,기타,0,0
3168,2018,04,항만명,"5,117","136,186,825"
3169,2018,04,부산,"1,648","50,820,339"
3170,2018,04,인천,571,"12,758,951"
3171,2018,04,평택.당진,405,"9,828,306"
3172,2018,04,경인항,8,"35,913"
3173,2018,04,동해.묵호,82,"870,644"
3174,2018,04,삼척,4,"14,694"
3175,2018,04,속초,8,"5,398"
3176,2018,04,옥계,2,"62,429"
3177,2018,04,호산,14,"926,619"
3178,2018,04,대산,199,"5,072,775"
3179,2018,04,보령,16,"1,094,244"
3180,2018,04,태안,18,"957,088"
3181,2018,04,군산,115,"2,525,052"
3182,2018,04,장항,4,"9,018"
3183,2018,04,목포,49,"1,742,229"
3184,2018,04,완도,1,998
3185,2018,04,여수,175,"4,100,805"
3186,2018,04,광양,737,"23,352,414"
3187,2018,04,포항,197,"3,986,512"
3188,2018,04,마산,103,"2,473,182"
3189,2018,04,삼천포,8,"401,993"
3190,2018,04,옥포,3,"6,395"
3191,2018,04,장승포,0,0
3192,2018,04,진해,11,"232,819"
3193,2018,04,통영,27,"16,989"
3194,2018,04,고현,0,0
3195,2018,04,하동,9,"548,243"
3196,2018,04,울산,695,"14,006,969"
3197,2018,04,제주,8,"335,807"
3198,2018,04,서귀포,0,0
3199,2018,04,기타,0,0
3200,2018,05,항만명,"5,239","141,582,380"
3201,2018,05,부산,"1,692","53,004,150"
3202,2018,05,인천,569,"12,355,369"
3203,2018,05,평택.당진,413,"10,066,757"
3204,2018,05,경인항,10,"43,266"
3205,2018,05,동해.묵호,70,"980,144"
3206,2018,05,삼척,2,"6,398"
3207,2018,05,속초,11,"120,519"
3208,2018,05,옥계,4,"93,428"
3209,2018,05,호산,12,"851,883"
3210,2018,05,대산,202,"5,577,683"
3211,2018,05,보령,14,"985,563"
3212,2018,05,태안,11,"700,717"
3213,2018,05,군산,130,"2,638,283"
3214,2018,05,장항,8,"22,830"
3215,2018,05,목포,57,"1,710,330"
3216,2018,05,완도,1,"3,032"
3217,2018,05,여수,169,"4,133,955"
3218,2018,05,광양,764,"25,023,248"
3219,2018,05,포항,194,"4,249,861"
3220,2018,05,마산,105,"2,288,143"
3221,2018,05,삼천포,8,"283,894"
3222,2018,05,옥포,5,"18,526"
3223,2018,05,장승포,1,264
3224,2018,05,진해,14,"98,152"
3225,2018,05,통영,28,"21,593"
3226,2018,05,고현,1,"1,542"
3227,2018,05,하동,5,"359,852"
3228,2018,05,울산,736,"15,882,204"
3229,2018,05,제주,3,"60,794"
3230,2018,05,서귀포,0,0
3231,2018,05,기타,0,0
3232,2018,06,항만명,"5,069","139,262,117"
3233,2018,06,부산,"1,643","52,651,905"
3234,2018,06,인천,582,"12,813,879"
3235,2018,06,평택.당진,398,"10,398,135"
3236,2018,06,경인항,6,"31,581"
3237,2018,06,동해.묵호,79,"1,121,403"
3238,2018,06,삼척,5,"17,893"
3239,2018,06,속초,5,"3,592"
3240,2018,06,옥계,4,"92,290"
3241,2018,06,호산,12,"868,662"
3242,2018,06,대산,204,"4,936,618"
3243,2018,06,보령,13,"972,817"
3244,2018,06,태안,11,"663,675"
3245,2018,06,군산,112,"2,262,883"
3246,2018,06,장항,4,"15,519"
3247,2018,06,목포,45,"1,432,555"
3248,2018,06,완도,2,"57,184"
3249,2018,06,여수,168,"5,057,066"
3250,2018,06,광양,737,"23,232,350"
3251,2018,06,포항,171,"3,490,513"
3252,2018,06,마산,105,"2,363,228"
3253,2018,06,삼천포,9,"372,137"
3254,2018,06,옥포,6,"18,150"
3255,2018,06,장승포,0,0
3256,2018,06,진해,8,"47,900"
3257,2018,06,통영,25,"13,414"
3258,2018,06,고현,0,0
3259,2018,06,하동,10,"635,156"
3260,2018,06,울산,698,"15,396,478"
3261,2018,06,제주,7,"295,134"
3262,2018,06,서귀포,0,0
3263,2018,06,기타,0,0
3264,2018,07,항만명,"5,054","141,442,335"
3265,2018,07,부산,"1,620","51,025,543"
3266,2018,07,인천,552,"12,756,620"
3267,2018,07,평택.당진,392,"10,170,421"
3268,2018,07,경인항,7,"37,079"
3269,2018,07,동해.묵호,82,"975,927"
3270,2018,07,삼척,6,"26,786"
3271,2018,07,속초,3,"57,851"
3272,2018,07,옥계,5,"60,177"
3273,2018,07,호산,16,"1,151,964"
3274,2018,07,대산,199,"5,696,799"
3275,2018,07,보령,18,"1,242,218"
3276,2018,07,태안,13,"710,352"
3277,2018,07,군산,112,"2,221,396"
3278,2018,07,장항,6,"21,518"
3279,2018,07,목포,43,"1,558,470"
3280,2018,07,완도,2,"29,040"
3281,2018,07,여수,181,"5,229,662"
3282,2018,07,광양,759,"25,261,403"
3283,2018,07,포항,168,"3,656,944"
3284,2018,07,마산,96,"2,175,654"
3285,2018,07,삼천포,15,"488,202"
3286,2018,07,옥포,7,"32,661"
3287,2018,07,장승포,0,0
3288,2018,07,진해,9,"47,073"
3289,2018,07,통영,29,"19,879"
3290,2018,07,고현,1,"14,122"
3291,2018,07,하동,10,"750,978"
3292,2018,07,울산,700,"15,905,773"
3293,2018,07,제주,3,"117,823"
3294,2018,07,서귀포,0,0
3295,2018,07,기타,0,0
3296,2018,08,항만명,"4,987","137,402,714"
3297,2018,08,부산,"1,627","51,389,450"
3298,2018,08,인천,559,"12,294,446"
3299,2018,08,평택.당진,382,"10,153,370"
3300,2018,08,경인항,6,"27,844"
3301,2018,08,동해.묵호,79,"1,050,917"
3302,2018,08,삼척,4,"18,322"
3303,2018,08,속초,3,"3,006"
3304,2018,08,옥계,5,"110,619"
3305,2018,08,호산,10,"663,504"
3306,2018,08,대산,178,"4,212,580"
3307,2018,08,보령,16,"1,064,672"
3308,2018,08,태안,10,"521,504"
3309,2018,08,군산,108,"2,183,692"
3310,2018,08,장항,5,"12,038"
3311,2018,08,목포,53,"1,741,448"
3312,2018,08,완도,0,0
3313,2018,08,여수,184,"5,334,113"
3314,2018,08,광양,718,"23,179,819"
3315,2018,08,포항,177,"3,895,022"
3316,2018,08,마산,93,"2,058,244"
3317,2018,08,삼천포,12,"622,237"
3318,2018,08,옥포,6,"141,189"
3319,2018,08,장승포,0,0
3320,2018,08,진해,15,"127,722"
3321,2018,08,통영,30,"15,331"
3322,2018,08,고현,1,"9,968"
3323,2018,08,하동,9,"580,939"
3324,2018,08,울산,693,"15,853,873"
3325,2018,08,제주,4,"136,845"
3326,2018,08,서귀포,0,0
3327,2018,08,기타,0,0
3328,2018,09,항만명,"4,852","135,669,437"
3329,2018,09,부산,"1,570","50,651,273"
3330,2018,09,인천,519,"12,566,690"
3331,2018,09,평택.당진,387,"10,659,661"
3332,2018,09,경인항,5,"21,834"
3333,2018,09,동해.묵호,87,"1,074,350"
3334,2018,09,삼척,4,"16,424"
3335,2018,09,속초,7,"106,608"
3336,2018,09,옥계,9,"105,014"
3337,2018,09,호산,13,"1,184,172"
3338,2018,09,대산,176,"4,703,120"
3339,2018,09,보령,14,"1,030,670"
3340,2018,09,태안,14,"837,478"
3341,2018,09,군산,110,"2,459,953"
3342,2018,09,장항,2,"6,357"
3343,2018,09,목포,38,"1,289,989"
3344,2018,09,완도,2,896
3345,2018,09,여수,167,"4,242,961"
3346,2018,09,광양,705,"22,382,540"
3347,2018,09,포항,161,"3,680,836"
3348,2018,09,마산,98,"2,468,396"
3349,2018,09,삼천포,13,"436,209"
3350,2018,09,옥포,8,"18,876"
3351,2018,09,장승포,0,0
3352,2018,09,진해,9,"73,906"
3353,2018,09,통영,33,"19,336"
3354,2018,09,고현,1,"8,255"
3355,2018,09,하동,12,"775,477"
3356,2018,09,울산,683,"14,720,374"
3357,2018,09,제주,5,"127,782"
3358,2018,09,서귀포,0,0
3359,2018,09,기타,0,0
3360,2018,10,항만명,"5,096","142,219,786"
3361,2018,10,부산,"1,619","50,804,879"
3362,2018,10,인천,582,"13,501,922"
3363,2018,10,평택.당진,387,"10,816,628"
3364,2018,10,경인항,6,"23,112"
3365,2018,10,동해.묵호,101,"1,310,871"
3366,2018,10,삼척,2,"8,128"
3367,2018,10,속초,5,"3,653"
3368,2018,10,옥계,11,"193,706"
3369,2018,10,호산,11,"892,589"
3370,2018,10,대산,189,"5,248,098"
3371,2018,10,보령,13,"975,612"
3372,2018,10,태안,8,"496,599"
3373,2018,10,군산,113,"2,355,793"
3374,2018,10,장항,6,"14,168"
3375,2018,10,목포,59,"1,941,430"
3376,2018,10,완도,1,493
3377,2018,10,여수,159,"4,248,851"
3378,2018,10,광양,738,"24,189,726"
3379,2018,10,포항,183,"4,148,833"
3380,2018,10,마산,104,"2,690,517"
3381,2018,10,삼천포,6,"188,380"
3382,2018,10,옥포,4,"11,748"
3383,2018,10,장승포,0,0
3384,2018,10,진해,18,"101,724"
3385,2018,10,통영,27,"16,468"
3386,2018,10,고현,1,"13,058"
3387,2018,10,하동,5,"391,068"
3388,2018,10,울산,730,"17,309,572"
3389,2018,10,제주,8,"322,160"
3390,2018,10,서귀포,0,0
3391,2018,10,기타,0,0
3392,2018,11,항만명,"5,014","141,808,042"
3393,2018,11,부산,"1,618","52,393,511"
3394,2018,11,인천,588,"13,378,499"
3395,2018,11,평택.당진,358,"10,467,807"
3396,2018,11,경인항,11,"30,367"
3397,2018,11,동해.묵호,85,"1,014,365"
3398,2018,11,삼척,4,"17,457"
3399,2018,11,속초,9,"6,072"
3400,2018,11,옥계,9,"112,820"
3401,2018,11,호산,15,"955,771"
3402,2018,11,대산,200,"5,822,236"
3403,2018,11,보령,15,"1,192,529"
3404,2018,11,태안,10,"611,105"
3405,2018,11,군산,105,"2,439,225"
3406,2018,11,장항,6,"17,734"
3407,2018,11,목포,47,"1,610,300"
3408,2018,11,완도,0,0
3409,2018,11,여수,176,"5,338,254"
3410,2018,11,광양,709,"23,617,448"
3411,2018,11,포항,171,"4,038,246"
3412,2018,11,마산,103,"2,525,583"
3413,2018,11,삼천포,8,"272,372"
3414,2018,11,옥포,7,"53,272"
3415,2018,11,장승포,0,0
3416,2018,11,진해,6,"53,590"
3417,2018,11,통영,19,"12,511"
3418,2018,11,고현,0,0
3419,2018,11,하동,6,"445,367"
3420,2018,11,울산,726,"15,232,878"
3421,2018,11,제주,3,"148,723"
3422,2018,11,서귀포,0,0
3423,2018,11,기타,0,0
3424,2018,12,항만명,"5,020","142,335,900"
3425,2018,12,부산,"1,582","51,926,993"
3426,2018,12,인천,573,"14,238,168"
3427,2018,12,평택.당진,399,"10,936,550"
3428,2018,12,경인항,18,"44,664"
3429,2018,12,동해.묵호,91,"1,171,847"
3430,2018,12,삼척,2,"8,128"
3431,2018,12,속초,17,"9,887"
3432,2018,12,옥계,9,"89,688"
3433,2018,12,호산,13,"931,368"
3434,2018,12,대산,189,"4,881,462"
3435,2018,12,보령,14,"963,732"
3436,2018,12,태안,7,"407,387"
3437,2018,12,군산,109,"2,218,878"
3438,2018,12,장항,10,"30,462"
3439,2018,12,목포,44,"1,507,071"
3440,2018,12,완도,0,0
3441,2018,12,여수,184,"5,144,067"
3442,2018,12,광양,716,"24,557,333"
3443,2018,12,포항,162,"3,807,765"
3444,2018,12,마산,83,"2,269,820"
3445,2018,12,삼천포,13,"422,078"
3446,2018,12,옥포,10,"165,089"
3447,2018,12,장승포,0,0
3448,2018,12,진해,8,"58,223"
3449,2018,12,통영,31,"17,124"
3450,2018,12,고현,1,"3,239"
3451,2018,12,하동,6,"343,439"
3452,2018,12,울산,726,"16,179,096"
3453,2018,12,제주,1,"1,997"
3454,2018,12,서귀포,2,345
3455,2018,12,기타,0,0
3456,2019,01,항만명,"5,396","147,316,160"
3457,2019,01,부산,"1,732","53,704,652"
3458,2019,01,인천,599,"14,330,526"
3459,2019,01,평택.당진,445,"11,099,766"
3460,2019,01,경인항,37,"82,458"
3461,2019,01,동해.묵호,89,"913,387"
3462,2019,01,삼척,1,"4,064"
3463,2019,01,속초,10,"6,918"
3464,2019,01,옥계,10,"171,090"
3465,2019,01,호산,9,"630,909"
3466,2019,01,대산,181,"5,362,764"
3467,2019,01,보령,17,"1,183,906"
3468,2019,01,태안,10,"631,570"
3469,2019,01,군산,120,"2,358,039"
3470,2019,01,장항,6,"15,598"
3471,2019,01,목포,53,"1,677,614"
3472,2019,01,완도,1,448
3473,2019,01,여수,200,"5,318,207"
3474,2019,01,광양,767,"25,015,442"
3475,2019,01,포항,192,"4,243,902"
3476,2019,01,마산,113,"3,566,019"
3477,2019,01,삼천포,9,"350,393"
3478,2019,01,옥포,8,"66,941"
3479,2019,01,장승포,0,0
3480,2019,01,진해,11,"76,984"
3481,2019,01,통영,29,"18,410"
3482,2019,01,고현,0,0
3483,2019,01,하동,11,"796,749"
3484,2019,01,울산,735,"15,686,442"
3485,2019,01,제주,1,"2,962"
3486,2019,01,서귀포,0,0
3487,2019,01,기타,0,0
3488,2019,02,항만명,"4,583","125,015,397"
3489,2019,02,부산,"1,499","45,827,207"
3490,2019,02,인천,467,"11,322,931"
3491,2019,02,평택.당진,346,"8,655,224"
3492,2019,02,경인항,17,"52,625"
3493,2019,02,동해.묵호,78,"973,785"
3494,2019,02,삼척,0,0
3495,2019,02,속초,6,"4,614"
3496,2019,02,옥계,7,"128,798"
3497,2019,02,호산,10,"627,428"
3498,2019,02,대산,163,"4,592,474"
3499,2019,02,보령,13,"1,042,976"
3500,2019,02,태안,11,"539,686"
3501,2019,02,군산,97,"1,911,745"
3502,2019,02,장항,6,"21,380"
3503,2019,02,목포,39,"1,106,036"
3504,2019,02,완도,1,493
3505,2019,02,여수,182,"5,765,772"
3506,2019,02,광양,650,"20,383,003"
3507,2019,02,포항,180,"3,895,352"
3508,2019,02,마산,99,"2,967,997"
3509,2019,02,삼천포,6,"309,317"
3510,2019,02,옥포,5,"60,180"
3511,2019,02,장승포,0,0
3512,2019,02,진해,7,"45,430"
3513,2019,02,통영,22,"18,861"
3514,2019,02,고현,0,0
3515,2019,02,하동,7,"452,104"
3516,2019,02,울산,661,"14,217,700"
3517,2019,02,제주,4,"92,279"
3518,2019,02,서귀포,0,0
3519,2019,02,기타,0,0
3520,2019,03,항만명,"5,048","140,505,268"
3521,2019,03,부산,"1,676","52,829,667"
3522,2019,03,인천,544,"12,677,374"
3523,2019,03,평택.당진,395,"9,413,702"
3524,2019,03,경인항,17,"44,824"
3525,2019,03,동해.묵호,74,"861,404"
3526,2019,03,삼척,0,0
3527,2019,03,속초,5,"2,917"
3528,2019,03,옥계,7,"87,106"
3529,2019,03,호산,8,"580,218"
3530,2019,03,대산,161,"4,980,343"
3531,2019,03,보령,15,"1,093,113"
3532,2019,03,태안,7,"372,813"
3533,2019,03,군산,110,"2,652,622"
3534,2019,03,장항,9,"28,695"
3535,2019,03,목포,54,"1,683,418"
3536,2019,03,완도,0,0
3537,2019,03,여수,161,"5,018,464"
3538,2019,03,광양,746,"24,161,813"
3539,2019,03,포항,197,"4,901,731"
3540,2019,03,마산,117,"3,812,161"
3541,2019,03,삼천포,6,"182,107"
3542,2019,03,옥포,8,"89,336"
3543,2019,03,장승포,0,0
